label,kp_0_x,kp_0_y,kp_1_x,kp_1_y,kp_2_x,kp_2_y,kp_3_x,kp_3_y,kp_4_x,kp_4_y,kp_5_x,kp_5_y,kp_6_x,kp_6_y,kp_7_x,kp_7_y,kp_8_x,kp_8_y,kp_9_x,kp_9_y,kp_10_x,kp_10_y,kp_11_x,kp_11_y,kp_12_x,kp_12_y,kp_13_x,kp_13_y,kp_14_x,kp_14_y,kp_15_x,kp_15_y,kp_16_x,kp_16_y
ardha uttanasana,0.28436240553855896,0.08572910726070404,0.24549107253551483,0.08231285959482193,0.24156710505485535,0.07566111534833908,0.18553070724010468,0.1487530916929245,0.18212883174419403,0.14817997813224792,0.22308659553527832,0.3820559084415436,0.22470438480377197,0.3757716417312622,0.5712509751319885,0.43350374698638916,0.5640751123428345,0.4226033091545105,0.8503987789154053,0.4518236517906189,0.8221887350082397,0.44140323996543884,0.12427029013633728,0.8858288526535034,0.11955715715885162,0.8660651445388794,0.46037405729293823,0.5807772278785706,0.46304816007614136,0.5881138443946838,0.8515472412109375,0.753541111946106,0.8386188745498657,0.7472436428070068
ardha uttanasana,0.4713872969150543,0.5381985902786255,0.44604504108428955,0.5343115329742432,0.445104718208313,0.5331130027770996,0.4047603905200958,0.6001449823379517,0.4057483673095703,0.5850504040718079,0.4150450825691223,0.726083517074585,0.4421618580818176,0.6580254435539246,0.5980318784713745,0.7692042589187622,0.578603208065033,0.6958727836608887,0.7465636730194092,0.7762452363967896,0.7150781750679016,0.6961396336555481,0.2414100021123886,0.9753997921943665,0.24725085496902466,0.9318840503692627,0.5099775791168213,0.9407468438148499,0.5089141130447388,0.9235616326332092,0.7375196814537048,0.9350774884223938,0.7283832430839539,0.9246624708175659
ardha uttanasana,0.44030481576919556,0.15763843059539795,0.39882147312164307,0.15476219356060028,0.40136033296585083,0.14620403945446014,0.32667893171310425,0.23413407802581787,0.33183395862579346,0.21811330318450928,0.3313308358192444,0.4449959993362427,0.3523399233818054,0.329588383436203,0.6389737725257874,0.4925273060798645,0.5939173698425293,0.36409056186676025,0.8856484889984131,0.5027672648429871,0.8128374218940735,0.38081029057502747,0.09427966177463531,0.8263181447982788,0.09653329849243164,0.7318090200424194,0.4921424984931946,0.7878850698471069,0.5000325441360474,0.7225762009620667,0.8767468333244324,0.7579211592674255,0.8574933409690857,0.7190969586372375
ardha uttanasana,0.2314082533121109,0.8456797003746033,0.19734619557857513,0.8567623496055603,0.19555236399173737,0.8572540879249573,0.13421565294265747,0.8092187643051147,0.1309805065393448,0.8039079308509827,0.17149172723293304,0.6251676082611084,0.19457188248634338,0.6410244703292847,0.4594981372356415,0.6099003553390503,0.46931707859039307,0.6157209277153015,0.6753407716751099,0.5862048864364624,0.6901741027832031,0.5983917117118835,0.15713055431842804,0.18015451729297638,0.1535210907459259,0.1754484474658966,0.5471338629722595,0.20147518813610077,0.5508605241775513,0.2051670104265213,0.8922990560531616,0.2475597858428955,0.9205121994018555,0.2589581608772278
ardha uttanasana,0.5813030004501343,0.48186880350112915,0.5859419703483582,0.5146534442901611,0.589495837688446,0.5191321969032288,0.5153002142906189,0.5594412684440613,0.5189595222473145,0.5597201585769653,0.4127855896949768,0.5145030617713928,0.4334051012992859,0.5049155950546265,0.6474952101707458,0.6379435062408447,0.6692478656768799,0.6560917496681213,0.8277547955513,0.8020764589309692,0.8498408198356628,0.8164442777633667,0.10732841491699219,0.1324225664138794,0.1046261191368103,0.12265875190496445,0.49913647770881653,0.15648332238197327,0.502871036529541,0.1550554484128952,0.8433568477630615,0.18412981927394867,0.8717990517616272,0.18367382884025574
ardha uttanasana,0.38488301634788513,0.8268751502037048,0.352608323097229,0.8418786525726318,0.3498569428920746,0.8442631959915161,0.2958379089832306,0.7965554594993591,0.2934601306915283,0.7965089678764343,0.31356698274612427,0.5922935009002686,0.33888211846351624,0.6147180199623108,0.5624657273292542,0.46286630630493164,0.5841900706291199,0.5090792775154114,0.7469728589057922,0.4172944724559784,0.8063834309577942,0.4598537087440491,0.09938082844018936,0.21758383512496948,0.11511892080307007,0.22599102556705475,0.5168796181678772,0.2098810076713562,0.5112668871879578,0.2069108635187149,0.8665449619293213,0.25497689843177795,0.8928439021110535,0.25740569829940796
ardha uttanasana,0.3532262444496155,0.8230135440826416,0.3272833526134491,0.8402294516563416,0.3196132183074951,0.8282437920570374,0.2588052749633789,0.7816832661628723,0.2535562515258789,0.7631388306617737,0.3061979413032532,0.6375477910041809,0.3273341953754425,0.6706568002700806,0.566508412361145,0.6235973834991455,0.5823011994361877,0.6549910306930542,0.7818402647972107,0.6205136179924011,0.8418471813201904,0.6510519981384277,0.10093354433774948,0.19749785959720612,0.09141558408737183,0.2000022828578949,0.49863165616989136,0.24193450808525085,0.4985753297805786,0.22874435782432556,0.8279353380203247,0.2651136815547943,0.8631459474563599,0.24068589508533478
ardha uttanasana,0.27829667925834656,0.09568506479263306,0.24527518451213837,0.1097804382443428,0.24235233664512634,0.10471387207508087,0.23753730952739716,0.1977682262659073,0.23474964499473572,0.18948262929916382,0.2937280237674713,0.36089974641799927,0.2707202136516571,0.34533876180648804,0.5829437971115112,0.4523966610431671,0.5865243673324585,0.4386143386363983,0.8081614375114441,0.5143437385559082,0.8004322052001953,0.5099514126777649,0.0931997001171112,0.785910427570343,0.0895974263548851,0.7863189578056335,0.48859602212905884,0.7657544016838074,0.47964000701904297,0.7698351144790649,0.8969059586524963,0.7119671702384949,0.8824288845062256,0.718126654624939
ardha uttanasana,0.31412404775619507,0.5801578760147095,0.3035429120063782,0.6105362772941589,0.2997288405895233,0.6126846075057983,0.24215197563171387,0.632426381111145,0.23164115846157074,0.6301533579826355,0.182884082198143,0.5112360715866089,0.1805703341960907,0.5113210082054138,0.26434826850891113,0.6901569962501526,0.27628251910209656,0.7075641751289368,0.29300162196159363,0.8810732960700989,0.2966119945049286,0.89205002784729,0.21104174852371216,0.14566487073898315,0.20097407698631287,0.13980326056480408,0.49994227290153503,0.20127210021018982,0.507879912853241,0.20451781153678894,0.7630062103271484,0.22360485792160034,0.8104689717292786,0.2338337004184723
ardha uttanasana,0.2716376781463623,0.864204466342926,0.23906345665454865,0.8637955784797668,0.23875173926353455,0.8638520836830139,0.2073913812637329,0.7968794107437134,0.20922251045703888,0.7937845587730408,0.2441158890724182,0.6157810091972351,0.26937878131866455,0.6487137079238892,0.5300635099411011,0.5535849928855896,0.5422471761703491,0.585360050201416,0.7499454021453857,0.52286297082901,0.7783322334289551,0.5567331910133362,0.09636525064706802,0.21687909960746765,0.10371648520231247,0.21635106205940247,0.5045803189277649,0.2460024654865265,0.5083054304122925,0.23537351191043854,0.8522219061851501,0.31702908873558044,0.8638283610343933,0.3073314428329468
ardha uttanasana,0.35575738549232483,0.8309952020645142,0.3162810206413269,0.8423161506652832,0.31472066044807434,0.8425968289375305,0.2530341148376465,0.784654974937439,0.2513047456741333,0.779384434223175,0.272244393825531,0.6057474613189697,0.26971492171287537,0.6138238906860352,0.5689018964767456,0.5314749479293823,0.5783265233039856,0.5581471920013428,0.7789760231971741,0.49778419733047485,0.8176977038383484,0.527719259262085,0.10385863482952118,0.17820270359516144,0.09664720296859741,0.170236274600029,0.510789692401886,0.2560029625892639,0.5112218260765076,0.24575206637382507,0.8542088866233826,0.3174089193344116,0.8835922479629517,0.3236740529537201
ardha uttanasana,0.2840580940246582,0.11362776905298233,0.25258493423461914,0.12444958090782166,0.24925412237644196,0.11920492351055145,0.24573597311973572,0.20556743443012238,0.24280478060245514,0.20165051519870758,0.30730298161506653,0.36394786834716797,0.2815104126930237,0.3665386438369751,0.5940355658531189,0.3680559992790222,0.5901594161987305,0.36222851276397705,0.8274857997894287,0.35748040676116943,0.8171454071998596,0.3540899157524109,0.13331598043441772,0.8007053732872009,0.1308886706829071,0.7942359447479248,0.5341929793357849,0.7757609486579895,0.5342808961868286,0.7751678228378296,0.9107298254966736,0.7086442708969116,0.9066012501716614,0.7070929408073425
ardha uttanasana,0.3244798183441162,0.5853011608123779,0.2990054190158844,0.6021738648414612,0.296451598405838,0.600213348865509,0.24867352843284607,0.5706771612167358,0.24448038637638092,0.5659764409065247,0.23988911509513855,0.4842747151851654,0.22833965718746185,0.46614381670951843,0.24123872816562653,0.6552349925041199,0.2459956407546997,0.6637236475944519,0.22009629011154175,0.8532945513725281,0.22108426690101624,0.8577436208724976,0.23833458125591278,0.1622747778892517,0.2087894082069397,0.10596729069948196,0.5059649348258972,0.18252348899841309,0.51016765832901,0.12774981558322906,0.7435444593429565,0.20155099034309387,0.7766996622085571,0.14136609435081482
ardha uttanasana,0.4554278552532196,0.7720333933830261,0.4267776310443878,0.800755500793457,0.4232138991355896,0.8018130660057068,0.3354872465133667,0.7743502855300903,0.3296704888343811,0.7660605907440186,0.31451180577278137,0.5897640585899353,0.31286901235580444,0.5715618133544922,0.5279525518417358,0.4012180268764496,0.5369631052017212,0.3907836973667145,0.7494576573371887,0.28382745385169983,0.7555960416793823,0.274464875459671,0.11426020413637161,0.1934051364660263,0.1089663952589035,0.17732542753219604,0.5262566804885864,0.2203875035047531,0.5284208059310913,0.2113882601261139,0.9022532105445862,0.23211032152175903,0.9248998761177063,0.2182048261165619
ardha uttanasana,0.3590419590473175,0.8471038937568665,0.3219424784183502,0.8545732498168945,0.3214733898639679,0.8558231592178345,0.27025729417800903,0.7965306043624878,0.27179697155952454,0.7942824363708496,0.29167869687080383,0.6335113644599915,0.29786860942840576,0.6010913848876953,0.5759017467498779,0.6195122003555298,0.5944893956184387,0.5964964032173157,0.8037377595901489,0.6602069735527039,0.8274278044700623,0.6436667442321777,0.12132678925991058,0.21300376951694489,0.1105353981256485,0.1733824759721756,0.5086435675621033,0.25384703278541565,0.5018811225891113,0.19492699205875397,0.8467944264411926,0.2749941945075989,0.919832706451416,0.21506331861019135
ardha uttanasana,0.4373227059841156,0.8408672213554382,0.4102240800857544,0.855852484703064,0.40304499864578247,0.8501478433609009,0.35628587007522583,0.7934980392456055,0.3519814610481262,0.7769652009010315,0.3365404009819031,0.6046503186225891,0.3645954728126526,0.638191282749176,0.6378410458564758,0.5886276960372925,0.6751477718353271,0.642797589302063,0.8636929392814636,0.6490957140922546,0.9214668273925781,0.6657608151435852,0.1133919507265091,0.1926981508731842,0.12189336121082306,0.20527976751327515,0.5130981206893921,0.21026238799095154,0.5226863026618958,0.21329106390476227,0.8731465935707092,0.18272629380226135,0.9041607975959778,0.17239175736904144
ardha uttanasana,0.16492584347724915,0.15771910548210144,0.13440221548080444,0.1713833212852478,0.1342955231666565,0.15940289199352264,0.13801099359989166,0.25332459807395935,0.13958685100078583,0.23947638273239136,0.2331077754497528,0.37282270193099976,0.19150415062904358,0.37062111496925354,0.44248679280281067,0.5156201124191284,0.44351017475128174,0.5104584097862244,0.6147052645683289,0.62278813123703,0.6141626834869385,0.6155306696891785,0.22728227078914642,0.8038048148155212,0.22114188969135284,0.7931296229362488,0.5774949193000793,0.745731770992279,0.5773558616638184,0.7360029816627502,0.9157685041427612,0.6969796419143677,0.9004537463188171,0.682228684425354
ardha uttanasana,0.23392131924629211,0.24495472013950348,0.20478084683418274,0.23022028803825378,0.2047274112701416,0.23118066787719727,0.14805886149406433,0.2777392268180847,0.146927610039711,0.2783132791519165,0.1955692172050476,0.38520878553390503,0.14963649213314056,0.39252781867980957,0.3947395980358124,0.5464180111885071,0.36017608642578125,0.5387628674507141,0.5924689173698425,0.6015680432319641,0.5836008787155151,0.6078704595565796,0.23679599165916443,0.8184120059013367,0.2259681075811386,0.8143337368965149,0.5761752724647522,0.7055577039718628,0.5726141333580017,0.7103378772735596,0.9256917238235474,0.725518524646759,0.9178415536880493,0.724707841873169
ardha uttanasana,0.2772442698478699,0.811974823474884,0.24519233405590057,0.8281338810920715,0.24245966970920563,0.8291745781898499,0.16840985417366028,0.7861022353172302,0.16807959973812103,0.7796347141265869,0.18950605392456055,0.5827471613883972,0.19028052687644958,0.5848221182823181,0.3531486392021179,0.3422142267227173,0.35768818855285645,0.3380082845687866,0.5622039437294006,0.20925113558769226,0.5676976442337036,0.20082734525203705,0.21859773993492126,0.11651385575532913,0.22655613720417023,0.12105713784694672,0.5975466966629028,0.18062174320220947,0.6043694615364075,0.17638063430786133,0.7071596384048462,0.1959938257932663,0.7281680107116699,0.19243234395980835
ardha uttanasana,0.35287266969680786,0.18596979975700378,0.32530730962753296,0.16603964567184448,0.3297422528266907,0.1639215350151062,0.2369174361228943,0.20927830040454865,0.24388611316680908,0.206739604473114,0.26641371846199036,0.3706069588661194,0.23286421597003937,0.386076420545578,0.5600504875183105,0.40838930010795593,0.5475786328315735,0.422503799200058,0.8216789364814758,0.37781137228012085,0.766806423664093,0.4270102083683014,0.09948187321424484,0.8335312008857727,0.09773868322372437,0.8313881158828735,0.505564272403717,0.7843082547187805,0.49897029995918274,0.7689096927642822,0.882821798324585,0.7199088335037231,0.8793225884437561,0.7213442921638489
ardha uttanasana,0.3175881505012512,0.5565199851989746,0.30834853649139404,0.5887337923049927,0.3042440712451935,0.5896245241165161,0.2455008327960968,0.6119502782821655,0.23845553398132324,0.6103458404541016,0.18319956958293915,0.4969969689846039,0.18975982069969177,0.494814932346344,0.2727953791618347,0.6704027056694031,0.28073376417160034,0.682421088218689,0.2957923114299774,0.8593579530715942,0.30276185274124146,0.8702772855758667,0.21013255417346954,0.12639102339744568,0.20768767595291138,0.1223893016576767,0.5054275393486023,0.19663573801517487,0.5083236694335938,0.19857920706272125,0.775500476360321,0.2156769037246704,0.7989016771316528,0.22571998834609985
ardha uttanasana,0.2824297547340393,0.6418689489364624,0.2604878842830658,0.6625583171844482,0.2570967972278595,0.6650751233100891,0.19567610323429108,0.6373864412307739,0.19413821399211884,0.6379029154777527,0.18734024465084076,0.5180410146713257,0.20263516902923584,0.5174105763435364,0.16820931434631348,0.7129717469215393,0.20517000555992126,0.7449028491973877,0.10615215450525284,0.8758940100669861,0.12450268864631653,0.9119966626167297,0.3116731345653534,0.16056573390960693,0.3020976781845093,0.12143447995185852,0.5839956998825073,0.25974205136299133,0.6040036082267761,0.24362657964229584,0.8553460240364075,0.2609858512878418,0.9157890677452087,0.23287619650363922
ardha uttanasana,0.37101128697395325,0.6470404863357544,0.34325385093688965,0.6501405835151672,0.3425687551498413,0.6538798213005066,0.28351932764053345,0.6002527475357056,0.28927141427993774,0.606022298336029,0.3179856538772583,0.46021169424057007,0.35132282972335815,0.4751293659210205,0.551508367061615,0.3839386999607086,0.5606688857078552,0.40294599533081055,0.711831271648407,0.34808528423309326,0.7193271517753601,0.35450467467308044,0.22168779373168945,0.12926526367664337,0.20425988733768463,0.09703323245048523,0.49970364570617676,0.14571897685527802,0.5034018158912659,0.12678296864032745,0.7853872776031494,0.14479605853557587,0.8056138753890991,0.13219307363033295
ardha uttanasana,0.4520460367202759,0.5326031446456909,0.4490368962287903,0.5794496536254883,0.44536739587783813,0.5808405876159668,0.3494495451450348,0.6513085961341858,0.34422382712364197,0.6391377449035645,0.19655311107635498,0.45701244473457336,0.19205886125564575,0.45607155561447144,0.5204783082008362,0.21595720946788788,0.5332514643669128,0.19942139089107513,0.80757737159729,0.1667623370885849,0.8685533404350281,0.12702377140522003,0.016007080674171448,0.04430481418967247,0.02048182301223278,0.055779825896024704,0.36575549840927124,0.16597722470760345,0.3620127737522125,0.17293056845664978,0.8157404065132141,0.15351323783397675,0.8778560161590576,0.1250423789024353
ardha uttanasana,0.2850867211818695,0.5985782742500305,0.2637660801410675,0.6191834211349487,0.2599934935569763,0.6204975843429565,0.2020741105079651,0.5972855687141418,0.2003941833972931,0.5944656133651733,0.192851260304451,0.4852496087551117,0.20959439873695374,0.48030415177345276,0.1846456080675125,0.670745313167572,0.2115120142698288,0.6958798170089722,0.11475235223770142,0.8108658790588379,0.1379765272140503,0.8491484522819519,0.3002903163433075,0.11645038425922394,0.30060669779777527,0.09535019844770432,0.5747441649436951,0.2251887023448944,0.5939658284187317,0.21126440167427063,0.8348557949066162,0.2274603396654129,0.8961412906646729,0.20201069116592407
ardha uttanasana,0.42880138754844666,0.8294292688369751,0.3927134871482849,0.8451465964317322,0.3847537636756897,0.8303383588790894,0.3253592252731323,0.7838099598884583,0.3069615364074707,0.7527028322219849,0.3497474193572998,0.6959342360496521,0.3319908678531647,0.5461379289627075,0.6159036159515381,0.6327605247497559,0.6196726560592651,0.5230873227119446,0.8596019148826599,0.6412091851234436,0.8764050602912903,0.5383293628692627,0.13982504606246948,0.2973729074001312,0.11625247448682785,0.20683155953884125,0.5294471383094788,0.31194406747817993,0.5165786743164062,0.2335844486951828,0.8845579624176025,0.32494282722473145,0.9089032411575317,0.26816174387931824
ardha uttanasana,0.17315441370010376,0.1634131520986557,0.13690783083438873,0.16867201030254364,0.1377936601638794,0.16700446605682373,0.11054820567369461,0.24045330286026,0.11222495138645172,0.23623402416706085,0.1926089972257614,0.3719421327114105,0.19556266069412231,0.3603377640247345,0.40478232502937317,0.5192211866378784,0.41102275252342224,0.5078981518745422,0.5862120389938354,0.5831671357154846,0.5871841311454773,0.5863589644432068,0.2898472547531128,0.7512633800506592,0.29149988293647766,0.7144233584403992,0.6024488806724548,0.6698954105377197,0.5936706066131592,0.6495728492736816,0.9311769008636475,0.6431096792221069,0.9118736982345581,0.6215546727180481
ardha uttanasana,0.5232657790184021,0.7409886121749878,0.5092774629592896,0.7772573828697205,0.5061401128768921,0.7787417769432068,0.41706156730651855,0.7887340188026428,0.41167333722114563,0.7799556851387024,0.32754528522491455,0.6238792538642883,0.33960822224617004,0.6180206537246704,0.5212754011154175,0.4005265235900879,0.5228092670440674,0.39237678050994873,0.7830699682235718,0.37737470865249634,0.801907479763031,0.37928926944732666,0.13032051920890808,0.19536657631397247,0.13213568925857544,0.1962108016014099,0.5287560820579529,0.2789077162742615,0.5280142426490784,0.2643370032310486,0.8893543481826782,0.34850403666496277,0.9019079208374023,0.3540641665458679
ardha uttanasana,0.5104866623878479,0.7680166363716125,0.48229697346687317,0.7940047979354858,0.48112520575523376,0.7941235899925232,0.40057167410850525,0.7640547156333923,0.3974955677986145,0.7531971335411072,0.3882441818714142,0.6053837537765503,0.41793346405029297,0.5840106010437012,0.6534841060638428,0.45581650733947754,0.6609862446784973,0.44563379883766174,0.8566430807113647,0.4093930721282959,0.8877213597297668,0.37083861231803894,0.13505521416664124,0.20192478597164154,0.12501204013824463,0.1891852766275406,0.5339488983154297,0.20376986265182495,0.5378307700157166,0.18123145401477814,0.8758113384246826,0.22620747983455658,0.8931252956390381,0.19997753202915192
ardha uttanasana,0.5070500373840332,0.8424012064933777,0.47522613406181335,0.8543022274971008,0.47009098529815674,0.836572527885437,0.4049404263496399,0.7826047539710999,0.3942779302597046,0.7545245885848999,0.4193421006202698,0.7141410708427429,0.42438825964927673,0.567063570022583,0.6771515607833862,0.6741544604301453,0.7209456562995911,0.5204095244407654,0.8805526494979858,0.684044361114502,0.9592179656028748,0.5151488184928894,0.1114087924361229,0.29274627566337585,0.10778120905160904,0.19084537029266357,0.5091506242752075,0.32063132524490356,0.47880688309669495,0.2506321668624878,0.8606270551681519,0.3400292992591858,0.8657739162445068,0.31180962920188904
ardha uttanasana,0.5541872978210449,0.2670726180076599,0.5258682370185852,0.2414274513721466,0.5283365845680237,0.23967789113521576,0.44850462675094604,0.26607075333595276,0.4515402317047119,0.2647225260734558,0.45047104358673096,0.4323961138725281,0.3967668414115906,0.4204891622066498,0.6977890729904175,0.6056314706802368,0.6520271897315979,0.5950285792350769,0.9261239171028137,0.6449465155601501,0.8175748586654663,0.6370259523391724,0.13479505479335785,0.7976321578025818,0.13050119578838348,0.7681880593299866,0.5151138305664062,0.7155255079269409,0.5046720504760742,0.6985448598861694,0.8856850862503052,0.6888436079025269,0.8383345007896423,0.6917913556098938
ardha uttanasana,0.38685181736946106,0.7231485843658447,0.38113775849342346,0.7548385858535767,0.334945410490036,0.7353774905204773,0.3705579340457916,0.7389242649078369,0.26005589962005615,0.687341570854187,0.35838648676872253,0.6176133155822754,0.3371281623840332,0.5170226097106934,0.6021842956542969,0.5093582272529602,0.6206432580947876,0.45628517866134644,0.8246281147003174,0.48226723074913025,0.8538825511932373,0.42358875274658203,0.14207375049591064,0.20357456803321838,0.09613189101219177,0.14412328600883484,0.5151306986808777,0.21123400330543518,0.5218052864074707,0.16336733102798462,0.8348735570907593,0.24580514430999756,0.8735880851745605,0.23184628784656525
ardha uttanasana,0.24200037121772766,0.8228487372398376,0.21239446103572845,0.8243877291679382,0.2103530913591385,0.8234760761260986,0.17558684945106506,0.766425371170044,0.17309589684009552,0.7639169692993164,0.2263258546590805,0.6246799230575562,0.24200932681560516,0.6481432318687439,0.49709922075271606,0.5817169547080994,0.49453482031822205,0.6079521179199219,0.6904147267341614,0.592080295085907,0.7092716693878174,0.611691951751709,0.24713383615016937,0.24954308569431305,0.24941162765026093,0.24786140024662018,0.6596477031707764,0.260288804769516,0.6628438234329224,0.26050883531570435,0.9479550719261169,0.31588321924209595,0.9517495632171631,0.3200381398200989
ardha uttanasana,0.21940521895885468,0.8517401218414307,0.18591178953647614,0.8618820309638977,0.1833556592464447,0.8627182245254517,0.12641850113868713,0.8065060377120972,0.12546223402023315,0.8048718571662903,0.20610611140727997,0.6500526666641235,0.22203849256038666,0.6606661677360535,0.44854897260665894,0.5100356340408325,0.45047426223754883,0.5164188146591187,0.6325429677963257,0.4096953868865967,0.6378375887870789,0.4066278338432312,0.2357015162706375,0.20559687912464142,0.2325173020362854,0.19762825965881348,0.5651580095291138,0.36861398816108704,0.5766853094100952,0.3543369174003601,0.8585767149925232,0.36568471789360046,0.9129945635795593,0.32995468378067017
ardha uttanasana,0.1931263506412506,0.17054374516010284,0.15746933221817017,0.16683924198150635,0.1568293273448944,0.16494502127170563,0.12184937298297882,0.23156578838825226,0.1198950782418251,0.2285384088754654,0.20721939206123352,0.3568975329399109,0.1640564501285553,0.3788354992866516,0.4440934956073761,0.39727985858917236,0.4282815158367157,0.41776731610298157,0.6572654247283936,0.3909241259098053,0.6403120160102844,0.4074062705039978,0.22346726059913635,0.7697615027427673,0.2126924693584442,0.7783648371696472,0.5749384164810181,0.6764122247695923,0.5775494575500488,0.6890737414360046,0.9328700304031372,0.7197901010513306,0.9270671010017395,0.7200136780738831
ardha uttanasana,0.41968685388565063,0.8026257157325745,0.3960823118686676,0.8273661732673645,0.39311712980270386,0.8282325267791748,0.3193013668060303,0.8036738038063049,0.31654414534568787,0.8036577701568604,0.32914772629737854,0.6654722094535828,0.345755398273468,0.6763914227485657,0.5817607641220093,0.6406438946723938,0.5940736532211304,0.6473723649978638,0.7853143811225891,0.650478720664978,0.8158202171325684,0.670581579208374,0.16745677590370178,0.23849168419837952,0.16251973807811737,0.23093125224113464,0.5253276824951172,0.2936781048774719,0.529265820980072,0.2886299788951874,0.8517449498176575,0.329642653465271,0.8690513372421265,0.3412114381790161
ardha uttanasana,0.5330646634101868,0.5312674641609192,0.5611962080001831,0.5536572337150574,0.5530191659927368,0.5533708930015564,0.5470713973045349,0.6270774602890015,0.5422112345695496,0.6225613951683044,0.41913455724716187,0.6726356744766235,0.4411287307739258,0.6642507910728455,0.6828068494796753,0.6039855480194092,0.7190350294113159,0.6174931526184082,0.8514300584793091,0.5988695621490479,0.9547533392906189,0.6389804482460022,0.1358056515455246,0.3093642294406891,0.13452176749706268,0.3086744248867035,0.5129357576370239,0.37079358100891113,0.5239500999450684,0.37335205078125,0.8603718876838684,0.3806737959384918,0.8767951130867004,0.3898339867591858
ardha uttanasana,0.30257678031921387,0.769527792930603,0.27235883474349976,0.7940813899040222,0.2695187032222748,0.7946397066116333,0.1894485205411911,0.7639440894126892,0.18549227714538574,0.756766676902771,0.1734868884086609,0.5799254775047302,0.18210762739181519,0.5733270645141602,0.45965832471847534,0.5439420342445374,0.4628984034061432,0.5447154641151428,0.6896167397499084,0.5656574368476868,0.701530396938324,0.5717340111732483,0.12192990630865097,0.15252618491649628,0.11659291386604309,0.13891907036304474,0.5194653868675232,0.15098069608211517,0.5183393955230713,0.15174715220928192,0.8824387192726135,0.16363994777202606,0.9042453169822693,0.16557300090789795
ardha uttanasana,0.27306681871414185,0.10392128676176071,0.2381538599729538,0.11640441417694092,0.23483479022979736,0.11192036420106888,0.22817087173461914,0.20090240240097046,0.2270500808954239,0.19419234991073608,0.2956988513469696,0.3631783425807953,0.26988843083381653,0.36620572209358215,0.5908055305480957,0.3675800561904907,0.579903781414032,0.3645865023136139,0.8342565894126892,0.355034738779068,0.822478711605072,0.3500029146671295,0.11851431429386139,0.812489926815033,0.1054023951292038,0.809349000453949,0.524040937423706,0.7878538370132446,0.5236524939537048,0.7867314219474792,0.9140594601631165,0.7181417942047119,0.9113206267356873,0.7182444930076599
ardha uttanasana,0.5904494524002075,0.5288988947868347,0.6238483190536499,0.5397101640701294,0.623530387878418,0.5410265326499939,0.6004416942596436,0.5996682047843933,0.6017952561378479,0.6023218631744385,0.4937725365161896,0.6468278765678406,0.5053450465202332,0.6194502115249634,0.655551016330719,0.4328726828098297,0.6713971495628357,0.4092070460319519,0.8707486987113953,0.4606606066226959,0.9255473017692566,0.40428730845451355,0.09524554759263992,0.34169793128967285,0.08932225406169891,0.3225514888763428,0.49774569272994995,0.4724096953868866,0.4974895417690277,0.4701395034790039,0.868439257144928,0.46031686663627625,0.8759105205535889,0.44263947010040283
ardha uttanasana,0.28402307629585266,0.8455861806869507,0.26049020886421204,0.8728055953979492,0.2591843008995056,0.8736844062805176,0.19024688005447388,0.8480100631713867,0.18993453681468964,0.842456042766571,0.15358981490135193,0.6515315175056458,0.21260368824005127,0.6590922474861145,0.3643522262573242,0.42840486764907837,0.43067848682403564,0.44612717628479004,0.5374403595924377,0.3326876759529114,0.5973674058914185,0.34374961256980896,0.16251873970031738,0.19819588959217072,0.19807620346546173,0.17723092436790466,0.53912752866745,0.29792430996894836,0.553998589515686,0.2856598198413849,0.8570838570594788,0.32765108346939087,0.9155074954032898,0.318708598613739
ardha uttanasana,0.720575213432312,0.46953561902046204,0.7406269311904907,0.4402112364768982,0.7357284426689148,0.4451427459716797,0.6978176236152649,0.36092522740364075,0.6965827941894531,0.3591229021549225,0.5725178718566895,0.3901819884777069,0.5563993453979492,0.39979374408721924,0.7389287352561951,0.6513850092887878,0.6224838495254517,0.6114850640296936,0.9573249220848083,0.5635052919387817,0.8445131182670593,0.57326740026474,0.10869169980287552,0.6263238787651062,0.11669430881738663,0.6281734108924866,0.5445716977119446,0.6724992990493774,0.5431377291679382,0.6696925759315491,0.8666021823883057,0.7435653209686279,0.8483180403709412,0.7071457505226135
ardha uttanasana,0.5469651818275452,0.4494749903678894,0.5357158184051514,0.4469364583492279,0.5386782288551331,0.4429253935813904,0.517872154712677,0.45663270354270935,0.5219211578369141,0.44528523087501526,0.5254905223846436,0.4831840395927429,0.5238838791847229,0.4880760908126831,0.5981781482696533,0.4902087152004242,0.5939446687698364,0.49511775374412537,0.644770085811615,0.48030731081962585,0.6386285424232483,0.4931439161300659,0.4927119314670563,0.5676747560501099,0.49973246455192566,0.5649099349975586,0.5902366638183594,0.5496487021446228,0.5848885774612427,0.5519002079963684,0.6548093557357788,0.5398392081260681,0.6529932022094727,0.548211395740509
